SPECIES,LATITUDE,LONGITUDE
M.nattereri,49.866609999999994,1.6795900000000001
M.nattereri,49.86803,1.81856
M.nattereri,49.60418,2.93086
M.nattereri,49.87215,3.6255
M.nattereri,49.42443,3.0689
M.nattereri,49.42443,3.0689
M.nattereri,49.68962,1.9611900000000002
M.nattereri,49.514309999999995,2.93098
M.nattereri,49.86803,1.81856
M.nattereri,49.59977,1.96301
M.nattereri,49.42443,2.9311
M.nattereri,49.69246,2.37669
M.nattereri,49.86803,1.81856
M.nattereri,49.87215,3.6255
M.nattereri,49.33455,3.06878
M.nattereri,49.24028,1.97022
M.nattereri,49.23903,1.8329400000000002
M.nattereri,49.24372,2.51942
M.nattereri,49.96118,2.2341599999999997
M.nattereri,49.514309999999995,2.93098
M.nattereri,50.05242,2.51178
M.nattereri,49.514309999999995,3.06902
M.nattereri,49.42004,1.9666299999999999
M.nattereri,49.514309999999995,2.93098
M.nattereri,49.603229999999996,3.48395
M.nattereri,49.514309999999995,2.93098
M.nattereri,49.33361,3.4814199999999995
M.nattereri,50.13746,1.8122900000000002
M.nattereri,49.780570000000004,2.0981
M.nattereri,49.33408,2.65613
M.nattereri,49.693090000000005,2.5152
M.nattereri,49.693090000000005,2.5152
M.nattereri,49.95912,4.0443
M.nattereri,50.317029999999995,1.80807
M.nattereri,49.42286,3.62005
M.nattereri,49.24465,3.06866
M.nattereri,49.60371,3.34568
M.nattereri,49.23903,1.8329400000000002
M.nattereri,49.86803,1.81856
M.nattereri,49.514309999999995,3.06902
M.nattereri,49.33408,2.65613
M.nattereri,49.33408,2.65613
M.nattereri,50.1416,2.37118
M.nattereri,49.96118,2.2341599999999997
M.nattereri,49.51384,3.3450800000000003
M.nattereri,49.514309999999995,3.06902
M.nattereri,49.603229999999996,3.48395
M.nattereri,49.42114,2.1044
M.nattereri,49.86803,1.81856
M.nattereri,49.42286,3.62005
M.nattereri,49.14913,1.83496
M.nattereri,49.59977,1.96301
M.nattereri,49.33439,2.79367
M.nattereri,49.42443,2.9311
M.nattereri,49.69356,2.65371
M.nattereri,49.86803,1.81856
M.nattereri,50.14223,2.51091
M.nattereri,49.42443,3.0689
M.nattereri,49.2445,2.79403
M.nattereri,49.23903,1.8329400000000002
M.nattereri,49.51384,3.3450800000000003
M.nattereri,49.782309999999995,2.3756
M.nattereri,49.603229999999996,3.48395
M.nattereri,49.42114,2.1044
M.nattereri,49.33298,2.38103
M.nattereri,49.51337,3.4831
M.nattereri,49.95785,4.18352
M.nattereri,49.603229999999996,3.48395
M.nattereri,50.1416,2.37118
M.nattereri,49.69246,2.37669
M.nattereri,49.603229999999996,3.48395
M.nattereri,49.42114,2.1044
M.nattereri,49.33439,3.20633
M.nattereri,49.87215,3.6255
M.nattereri,50.317029999999995,1.80807
M.nattereri,49.14913,1.83496
M.nattereri,49.51274,3.6211300000000004
M.nattereri,49.33408,3.34387
M.nattereri,49.24309,2.38211
M.nattereri,49.33455,2.93122
M.nattereri,49.866609999999994,1.6795900000000001
M.nattereri,49.33439,3.20633
M.nattereri,50.13746,1.8122900000000002
M.nattereri,49.42114,2.1044
M.nattereri,49.42443,3.0689
M.nattereri,49.60418,3.06914
M.nattereri,49.33408,3.34387
M.nattereri,49.2445,2.79403
M.nattereri,49.15428,2.65732
M.nattereri,49.69246,2.37669
M.nattereri,50.04766,1.8143900000000002
M.nattereri,49.15428,3.34268
M.nattereri,49.41879,1.82887
M.nattereri,49.60371,3.34568
M.nattereri,49.866609999999994,1.6795900000000001
M.nattereri,49.33455,2.93122
M.nattereri,49.33455,3.06878
M.nattereri,49.42286,3.62005
M.nattereri,49.51337,3.4831
M.nattereri,49.42443,3.0689
M.nattereri,49.95785,1.8164799999999999
M.nattereri,49.86803,1.81856
M.nattereri,49.514309999999995,3.06902
M.nattereri,50.317029999999995,1.80807
M.nattereri,49.95912,4.0443
M.nattereri,49.424279999999996,3.20669
M.nattereri,49.59977,1.96301
M.nattereri,49.24465,3.06866
M.nattereri,49.780570000000004,2.0981
M.nattereri,49.24418,2.65672
M.nattereri,49.2445,3.20597
M.nattereri,50.1416,2.37118
M.nattereri,49.24465,2.93134
M.nattereri,50.13746,1.8122900000000002
M.nattereri,49.15475,3.06854
M.nattereri,49.68962,1.9611900000000002
M.nattereri,49.24372,2.51942
M.nattereri,49.24372,2.51942
M.nattereri,49.23762,1.69566
M.nattereri,49.42114,2.1044
M.nattereri,49.60418,2.93086
M.nattereri,49.86803,1.81856
M.nattereri,49.514309999999995,3.06902
M.nattereri,49.33361,3.4814199999999995
M.nattereri,49.33408,3.34387
M.nattereri,49.51384,3.3450800000000003
M.nattereri,49.51384,3.3450800000000003
M.nattereri,49.42443,2.9311
M.nattereri,49.42114,2.1044
M.nattereri,49.51415,2.79295
M.nattereri,49.2445,2.79403
M.nattereri,49.24372,2.51942
M.nattereri,49.603229999999996,3.48395
M.nattereri,49.33126,2.10596
M.nattereri,49.24465,3.06866
M.nattereri,49.424279999999996,2.79331
M.nattereri,50.04766,1.8143900000000002
M.nattereri,49.42004,1.9666299999999999
M.nattereri,50.05004,2.09333
M.nattereri,49.51415,2.79295
M.nattereri,49.514309999999995,3.06902
M.nattereri,49.15381,2.52025
M.nattereri,49.42114,2.1044
M.nattereri,49.51415,3.20705
M.nattereri,49.693090000000005,2.5152
M.nattereri,49.86803,1.81856
M.nattereri,49.42286,2.37995
M.nattereri,49.51415,3.20705
M.nattereri,49.603229999999996,3.48395
M.nattereri,49.51384,3.3450800000000003
M.nattereri,49.24137,2.10751
M.nattereri,49.51415,2.79295
M.nattereri,49.51384,3.3450800000000003
M.nattereri,49.41738,1.69111
M.nattereri,49.42114,2.1044
M.nattereri,49.866609999999994,1.6795900000000001
M.nattereri,49.77947,1.95937
M.nattereri,49.603229999999996,3.48395
M.nattereri,49.780570000000004,2.0981
M.nattereri,49.51384,3.3450800000000003
M.nattereri,49.51384,3.3450800000000003
M.nattereri,49.51337,3.4831
M.nattereri,49.33455,2.93122
M.nattereri,49.514309999999995,2.93098
M.nattereri,50.317029999999995,1.80807
M.nattereri,49.96118,2.2341599999999997
M.nattereri,49.41879,1.82887
M.nattereri,49.24309,2.38211
M.nattereri,49.514309999999995,2.93098
M.nattereri,49.866609999999994,1.6795900000000001
M.nattereri,49.51384,3.3450800000000003
M.nattereri,49.51384,3.3450800000000003
M.nattereri,49.42114,2.1044
M.nattereri,49.780570000000004,2.0981
M.nattereri,49.42114,2.1044
M.nattereri,49.514309999999995,3.06902
M.nattereri,49.514309999999995,3.06902
M.nattereri,49.51415,2.79295
M.nattereri,49.514309999999995,3.06902
M.nattereri,49.2445,3.20597
M.nattereri,49.514309999999995,2.93098
M.nattereri,49.68694,1.68422
M.nattereri,49.60418,2.93086
M.nattereri,49.780570000000004,2.0981
M.nattereri,49.603229999999996,3.48395
M.nattereri,49.603229999999996,3.48395
M.nattereri,49.24372,2.51942
M.nattereri,49.51415,2.79295
M.nattereri,49.60418,3.06914
M.nattereri,49.51337,3.4831
M.nattereri,49.42396,3.34447
M.nattereri,50.1416,2.37118
M.nattereri,49.782309999999995,2.3756
M.nattereri,49.603229999999996,3.48395
M.nattereri,49.86803,1.81856
M.nattereri,50.04893,1.95385
M.nattereri,49.33016,1.96843
M.nattereri,49.42443,3.0689
M.nattereri,49.60418,3.06914
M.nattereri,49.60418,3.06914
M.nattereri,49.33455,2.93122
M.nattereri,49.42114,2.1044
M.nattereri,49.95785,4.18352
M.nattereri,49.15428,3.34268
M.nattereri,49.24028,1.97022
M.nattereri,49.23903,1.8329400000000002
M.nattereri,49.2445,3.20597
M.nattereri,49.424279999999996,3.20669
M.nattereri,49.96197,3.62661
M.nattereri,49.42114,2.1044
M.nattereri,50.1416,2.37118
M.nattereri,49.866609999999994,1.6795900000000001
M.nattereri,49.51337,3.4831
M.nattereri,49.8693,1.95753
M.nattereri,49.51415,2.79295
M.nattereri,49.96197,3.62661
M.nattereri,49.33455,2.93122
M.nattereri,49.60418,3.06914
M.nattereri,49.51415,2.79295
M.nattereri,49.42286,2.37995
M.nattereri,49.24137,2.10751
M.nattereri,49.15428,3.34268
M.nattereri,49.2445,2.79403
M.nattereri,49.603229999999996,3.48395
M.nattereri,49.51384,3.3450800000000003
M.nattereri,49.59977,1.96301
M.nattereri,49.33408,3.34387
M.nattereri,50.04766,1.8143900000000002
M.nattereri,49.693090000000005,2.5152
M.nattereri,49.42443,3.0689
M.nattereri,49.42114,2.1044
M.nattereri,49.42114,2.1044
M.nattereri,49.42443,3.0689
M.nattereri,49.688359999999996,1.8227
M.nattereri,49.51337,3.4831
M.nattereri,49.59977,1.96301
M.nattereri,49.780570000000004,2.0981
M.nattereri,49.42114,2.1044
M.nattereri,49.23903,1.8329400000000002
M.nattereri,49.42443,3.0689
M.nattereri,49.24028,1.97022
M.nattereri,49.33408,3.34387
M.nattereri,49.603229999999996,3.48395
M.nattereri,49.42208,3.7578300000000002
M.nattereri,49.24465,2.93134
M.nattereri,49.51415,2.79295
M.nattereri,49.33298,3.6189699999999996
M.nattereri,49.51415,2.79295
M.nattereri,49.60418,2.93086
M.nattereri,49.51415,3.20705
M.nattereri,49.8693,1.95753
M.nattereri,49.33016,1.96843
M.nattereri,49.33016,1.96843
M.nattereri,49.50865,1.82682
M.nattereri,49.42114,2.1044
M.nattereri,49.514309999999995,2.93098
M.nattereri,49.23903,1.8329400000000002
M.nattereri,49.69246,2.37669
M.nattereri,49.8693,1.95753
M.nattereri,49.95912,4.0443
M.nattereri,49.514309999999995,3.06902
M.nattereri,49.42114,2.1044
M.nattereri,49.33439,3.20633
M.nattereri,49.33408,3.34387
M.nattereri,49.42114,2.1044
M.nattereri,49.51384,3.3450800000000003
M.nattereri,50.1416,2.37118
M.nattereri,49.51337,3.4831
M.nattereri,50.04766,1.8143900000000002
M.nattereri,49.86803,1.81856
M.nattereri,49.33298,3.6189699999999996
M.nattereri,49.51195,3.75915
M.nattereri,49.2445,2.79403
M.nattereri,50.1416,2.37118
M.nattereri,49.33016,1.96843
M.nattereri,49.688359999999996,1.8227
M.nattereri,49.33016,1.96843
M.nattereri,49.42443,3.0689
M.nattereri,49.23903,1.8329400000000002
M.nattereri,49.41879,1.82887
M.nattereri,49.866609999999994,1.6795900000000001
M.nattereri,49.33439,2.79367
M.nattereri,49.42114,2.1044
M.nattereri,49.24465,2.93134
M.nattereri,49.15428,2.65732
M.nattereri,49.24028,1.97022
M.nattereri,49.42443,3.0689
M.nattereri,49.42004,1.9666299999999999
M.nattereri,49.51337,3.4831
M.nattereri,49.42004,1.9666299999999999
M.nattereri,49.24465,2.93134
M.nattereri,49.42443,2.9311
M.nattereri,49.51337,3.4831
M.nattereri,49.24465,3.06866
M.nattereri,49.15459,3.20561
M.nattereri,49.42004,1.9666299999999999
M.nattereri,49.960229999999996,2.09492
M.nattereri,49.866609999999994,1.6795900000000001
M.nattereri,49.8693,1.95753
M.nattereri,49.147729999999996,1.69792
M.nattereri,49.17669,7.04714
M.nattereri,48.821979999999996,6.883210000000001
M.nattereri,48.8555,5.6580699999999995
M.nattereri,49.13837,4.98714
M.nattereri,48.7447,6.46903
M.nattereri,48.67263,5.78466
M.nattereri,48.54336,7.13385
M.nattereri,48.11157,6.561960000000001
M.nattereri,48.02565,6.42189
M.nattereri,48.3963,6.0404
M.nattereri,48.45815,6.9917
M.nattereri,48.547990000000006,6.99855
M.nattereri,49.48447,5.69057
M.nattereri,49.22824,4.99059
M.nattereri,48.8555,5.6580699999999995
M.nattereri,48.8555,5.6580699999999995
M.nattereri,48.8555,5.6580699999999995
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.19777,6.3621
M.nattereri,48.82632,6.747160000000001
M.nattereri,48.38122,6.58023
M.nattereri,49.02543,6.07724
M.nattereri,49.02543,6.07724
M.nattereri,48.95113,5.38975
M.nattereri,48.7447,6.46903
M.nattereri,48.58875,5.50887
M.nattereri,48.59663,5.1022300000000005
M.nattereri,48.03666,6.0197400000000005
M.nattereri,48.48959,5.9103699999999995
M.nattereri,48.66938,5.920380000000001
M.nattereri,49.22824,4.99059
M.nattereri,49.22824,4.99059
M.nattereri,48.67263,5.78466
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.19777,6.3621
M.nattereri,48.85845,5.52186
M.nattereri,49.1,6.62988
M.nattereri,49.01018,6.6236
M.nattereri,48.85845,5.52186
M.nattereri,48.38122,6.58023
M.nattereri,48.538579999999996,7.2691300000000005
M.nattereri,49.20512,6.08793
M.nattereri,49.11528,6.08258
M.nattereri,49.02543,6.07724
M.nattereri,48.66938,5.920380000000001
M.nattereri,48.66938,5.920380000000001
M.nattereri,48.66938,5.920380000000001
M.nattereri,48.84913,5.93046
M.nattereri,49.2234,5.26502
M.nattereri,49.03524,5.66728
M.nattereri,49.22824,4.99059
M.nattereri,49.13837,4.98714
M.nattereri,49.22824,4.99059
M.nattereri,49.13837,4.98714
M.nattereri,48.406000000000006,5.635330000000001
M.nattereri,48.67263,5.78466
M.nattereri,48.67263,5.78466
M.nattereri,49.19777,6.3621
M.nattereri,48.92827,6.34467
M.nattereri,49.189809999999994,6.63618
M.nattereri,49.381159999999994,6.236269999999999
M.nattereri,48.27844,6.97808
M.nattereri,49.22824,4.99059
M.nattereri,49.3774,6.373819999999999
M.nattereri,48.82632,6.747160000000001
M.nattereri,49.02543,6.07724
M.nattereri,48.77135,5.38151
M.nattereri,49.49028,5.4148
M.nattereri,48.45815,6.9917
M.nattereri,49.07241,7.45016
M.nattereri,48.66938,5.920380000000001
M.nattereri,48.58273,5.77988
M.nattereri,48.67263,5.78466
M.nattereri,48.67263,5.78466
M.nattereri,49.28759,6.36795
M.nattereri,48.11938,6.29345
M.nattereri,49.189809999999994,6.63618
M.nattereri,49.49028,5.4148
M.nattereri,48.84572,6.0666199999999995
M.nattereri,48.75926,5.92541
M.nattereri,49.07241,7.45016
M.nattereri,48.45815,6.9917
M.nattereri,49.22074,5.40221
M.nattereri,49.22074,5.40221
M.nattereri,49.22074,5.40221
M.nattereri,48.67263,5.78466
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.28759,6.36795
M.nattereri,49.28759,6.36795
M.nattereri,48.11938,6.29345
M.nattereri,48.85845,5.52186
M.nattereri,49.29135,6.23064
M.nattereri,49.381159999999994,6.236269999999999
M.nattereri,48.75229,6.19726
M.nattereri,47.93177,6.54988
M.nattereri,48.93558,6.0719199999999995
M.nattereri,48.66597,6.056080000000001
M.nattereri,49.07241,7.45016
M.nattereri,49.07241,7.45016
M.nattereri,48.45815,6.9917
M.nattereri,49.2234,5.26502
M.nattereri,49.40311,5.27292
M.nattereri,49.12511,5.6719
M.nattereri,48.68655,5.10585
M.nattereri,49.13837,4.98714
M.nattereri,49.22824,4.99059
M.nattereri,48.8555,5.6580699999999995
M.nattereri,49.13837,4.98714
M.nattereri,48.67572,5.64893
M.nattereri,48.8555,5.6580699999999995
M.nattereri,48.8555,5.6580699999999995
M.nattereri,48.83455,6.47501
M.nattereri,48.92439,6.4810099999999995
M.nattereri,49.3774,6.373819999999999
M.nattereri,48.31301,5.76564
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.28759,6.36795
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.19777,6.3621
M.nattereri,48.82632,6.747160000000001
M.nattereri,48.82632,6.747160000000001
M.nattereri,49.29135,6.23064
M.nattereri,49.189809999999994,6.63618
M.nattereri,49.1,6.62988
M.nattereri,49.189809999999994,6.63618
M.nattereri,48.11157,6.561960000000001
M.nattereri,48.538579999999996,7.2691300000000005
M.nattereri,47.93177,6.54988
M.nattereri,47.93177,6.54988
M.nattereri,48.6284,7.27646
M.nattereri,48.538579999999996,7.2691300000000005
M.nattereri,48.6284,7.27646
M.nattereri,49.40562,5.13523
M.nattereri,48.59663,5.1022300000000005
M.nattereri,49.20512,6.08793
M.nattereri,49.2259,5.12781
M.nattereri,49.40562,5.13523
M.nattereri,49.11528,6.08258
M.nattereri,49.11528,6.08258
M.nattereri,49.11528,6.08258
M.nattereri,48.66597,6.056080000000001
M.nattereri,49.02543,6.07724
M.nattereri,49.02543,6.07724
M.nattereri,48.75585,6.06134
M.nattereri,48.57609,6.05083
M.nattereri,48.4862,6.04561
M.nattereri,49.30778,5.54381
M.nattereri,49.30778,5.54381
M.nattereri,48.94833,5.5262199999999995
M.nattereri,48.84913,5.93046
M.nattereri,48.93899999999999,5.9355199999999995
M.nattereri,48.84913,5.93046
M.nattereri,48.84913,5.93046
M.nattereri,48.84913,5.93046
M.nattereri,48.84913,5.93046
M.nattereri,48.66938,5.920380000000001
M.nattereri,48.66938,5.920380000000001
M.nattereri,48.66938,5.920380000000001
M.nattereri,48.48959,5.9103699999999995
M.nattereri,49.07241,7.45016
M.nattereri,49.22074,5.40221
M.nattereri,49.22074,5.40221
M.nattereri,49.04101,5.39389
M.nattereri,48.98263,7.4424600000000005
M.nattereri,49.07241,7.45016
M.nattereri,48.27844,6.97808
M.nattereri,48.59154,5.37334
M.nattereri,49.22074,5.40221
M.nattereri,48.45815,6.9917
M.nattereri,48.27844,6.97808
M.nattereri,49.2234,5.26502
M.nattereri,47.833490000000005,6.81093
M.nattereri,49.39151,5.8235
M.nattereri,49.13837,4.98714
M.nattereri,49.18122,6.91018
M.nattereri,49.39464,5.68588
M.nattereri,49.13837,4.98714
M.nattereri,48.68887,4.97005
M.nattereri,49.13837,4.98714
M.nattereri,49.13837,4.98714
M.nattereri,48.8555,5.6580699999999995
M.nattereri,48.406000000000006,5.635330000000001
M.nattereri,48.7447,6.46903
M.nattereri,48.67263,5.78466
M.nattereri,48.67263,5.78466
M.nattereri,48.76251,5.78946
M.nattereri,49.3774,6.373819999999999
M.nattereri,48.31301,5.76564
M.nattereri,48.67263,5.78466
M.nattereri,48.31301,5.76564
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.28759,6.36795
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.19777,6.3621
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.19777,6.3621
M.nattereri,48.54336,7.13385
M.nattereri,49.19777,6.3621
M.nattereri,49.19777,6.3621
M.nattereri,48.82632,6.747160000000001
M.nattereri,48.91615,6.753639999999999
M.nattereri,48.58875,5.50887
M.nattereri,49.29135,6.23064
M.nattereri,48.85845,5.52186
M.nattereri,49.189809999999994,6.63618
M.nattereri,49.01018,6.6236
M.nattereri,49.1,6.62988
M.nattereri,48.560959999999994,6.592510000000001
M.nattereri,48.84215,6.20277
M.nattereri,48.9775,7.57885
M.nattereri,47.93177,6.54988
M.nattereri,48.02167,6.555910000000001
M.nattereri,48.59663,5.1022300000000005
M.nattereri,48.02565,6.42189
M.nattereri,48.59663,5.1022300000000005
M.nattereri,48.59663,5.1022300000000005
M.nattereri,49.02543,6.07724
M.nattereri,49.02543,6.07724
M.nattereri,48.59663,5.1022300000000005
M.nattereri,48.59663,5.1022300000000005
M.nattereri,49.02543,6.07724
M.nattereri,49.02543,6.07724
M.nattereri,48.75585,6.06134
M.nattereri,48.75585,6.06134
M.nattereri,48.66597,6.056080000000001
M.nattereri,49.58011,5.41902
M.nattereri,49.48745,5.55269
M.nattereri,49.20855,5.950819999999999
M.nattereri,49.49028,5.4148
M.nattereri,48.84913,5.93046
M.nattereri,48.84913,5.93046
M.nattereri,49.58011,5.41902
M.nattereri,49.298390000000005,5.95596
M.nattereri,49.47803,5.96628
M.nattereri,48.75926,5.92541
M.nattereri,48.66938,5.920380000000001
M.nattereri,49.07241,7.45016
M.nattereri,49.22074,5.40221
M.nattereri,48.66938,5.920380000000001
M.nattereri,48.66938,5.920380000000001
M.nattereri,49.07241,7.45016
M.nattereri,49.04101,5.39389
M.nattereri,48.95113,5.38975
M.nattereri,48.817479999999996,7.01923
M.nattereri,48.27844,6.97808
M.nattereri,49.2234,5.26502
M.nattereri,49.2234,5.26502
M.nattereri,48.821979999999996,6.883210000000001
M.nattereri,48.46262,6.856610000000001
M.nattereri,49.39151,5.8235
M.nattereri,48.68655,5.10585
M.nattereri,49.13837,4.98714
M.nattereri,49.18122,6.91018
M.nattereri,49.22824,4.99059
M.nattereri,48.95859,4.98027
M.nattereri,49.13837,4.98714
M.nattereri,48.765609999999995,5.653490000000001
M.nattereri,48.8555,5.6580699999999995
M.nattereri,48.8555,5.6580699999999995
M.nattereri,48.7447,6.46903
M.nattereri,48.67263,5.78466
M.nattereri,48.67263,5.78466
M.nattereri,48.67263,5.78466
M.nattereri,48.76251,5.78946
M.nattereri,48.76251,5.78946
M.nattereri,48.67263,5.78466
M.nattereri,49.28759,6.36795
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.19777,6.3621
M.nattereri,49.19777,6.3621
M.nattereri,49.19777,6.3621
M.nattereri,49.28759,6.36795
M.nattereri,49.19777,6.3621
M.nattereri,48.63319,7.14095
M.nattereri,48.54336,7.13385
M.nattereri,49.09579,6.76665
M.nattereri,48.82632,6.747160000000001
M.nattereri,49.29135,6.23064
M.nattereri,48.85845,5.52186
M.nattereri,49.381159999999994,6.236269999999999
M.nattereri,49.01018,6.6236
M.nattereri,48.560959999999994,6.592510000000001
M.nattereri,48.12305,6.15917
M.nattereri,48.20545,6.43356
M.nattereri,48.02565,6.42189
M.nattereri,48.59663,5.1022300000000005
M.nattereri,49.02543,6.07724
M.nattereri,48.59663,5.1022300000000005
M.nattereri,48.59663,5.1022300000000005
M.nattereri,48.59663,5.1022300000000005
M.nattereri,49.11528,6.08258
M.nattereri,49.02543,6.07724
M.nattereri,48.84572,6.0666199999999995
M.nattereri,49.02543,6.07724
M.nattereri,48.94833,5.5262199999999995
M.nattereri,48.03666,6.0197400000000005
M.nattereri,48.03666,6.0197400000000005
M.nattereri,48.03666,6.0197400000000005
M.nattereri,48.75926,5.92541
M.nattereri,48.93899999999999,5.9355199999999995
M.nattereri,48.93899999999999,5.9355199999999995
M.nattereri,48.84913,5.93046
M.nattereri,48.84913,5.93046
M.nattereri,48.75926,5.92541
M.nattereri,49.07241,7.45016
M.nattereri,48.66938,5.920380000000001
M.nattereri,49.07241,7.45016
M.nattereri,49.22074,5.40221
M.nattereri,49.22074,5.40221
M.nattereri,49.22074,5.40221
M.nattereri,49.22074,5.40221
M.nattereri,48.45815,6.9917
M.nattereri,49.0869,7.04013
M.nattereri,49.39151,5.8235
M.nattereri,49.13837,4.98714
M.nattereri,49.39151,5.8235
M.nattereri,49.13837,4.98714
M.nattereri,49.13837,4.98714
M.nattereri,49.37348,6.511340000000001
M.nattereri,48.76251,5.78946
M.nattereri,48.67263,5.78466
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.3774,6.373819999999999
M.nattereri,48.31301,5.76564
M.nattereri,48.31301,5.76564
M.nattereri,49.19777,6.3621
M.nattereri,49.28759,6.36795
M.nattereri,49.19777,6.3621
M.nattereri,48.54336,7.13385
M.nattereri,49.1,6.62988
M.nattereri,48.11938,6.29345
M.nattereri,48.11938,6.29345
M.nattereri,49.29135,6.23064
M.nattereri,49.27961,6.642510000000001
M.nattereri,49.1,6.62988
M.nattereri,48.65082,6.5986899999999995
M.nattereri,48.12305,6.15917
M.nattereri,48.20545,6.43356
M.nattereri,48.11157,6.561960000000001
M.nattereri,48.98761,7.30605
M.nattereri,48.02167,6.555910000000001
M.nattereri,48.20545,6.43356
M.nattereri,49.02543,6.07724
M.nattereri,49.02543,6.07724
M.nattereri,49.11528,6.08258
M.nattereri,48.75585,6.06134
M.nattereri,48.59663,5.1022300000000005
M.nattereri,49.40562,5.13523
M.nattereri,49.12807,5.53498
M.nattereri,48.03666,6.0197400000000005
M.nattereri,49.028859999999995,5.9406
M.nattereri,49.22074,5.40221
M.nattereri,49.22074,5.40221
M.nattereri,49.07241,7.45016
M.nattereri,48.66938,5.920380000000001
M.nattereri,49.22074,5.40221
M.nattereri,48.547990000000006,6.99855
M.nattereri,49.04101,5.39389
M.nattereri,48.27844,6.97808
M.nattereri,49.22074,5.40221
M.nattereri,49.22074,5.40221
M.nattereri,48.45815,6.9917
M.nattereri,49.574290000000005,5.69528
M.nattereri,48.821979999999996,6.883210000000001
M.nattereri,49.39151,5.8235
M.nattereri,49.39151,5.8235
M.nattereri,49.18122,6.91018
M.nattereri,48.8555,5.6580699999999995
M.nattereri,49.22824,4.99059
M.nattereri,49.13837,4.98714
M.nattereri,48.8555,5.6580699999999995
M.nattereri,48.83455,6.47501
M.nattereri,48.92439,6.4810099999999995
M.nattereri,49.19777,6.3621
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.09579,6.76665
M.nattereri,48.82632,6.747160000000001
M.nattereri,48.85845,5.52186
M.nattereri,48.11938,6.29345
M.nattereri,48.11938,6.29345
M.nattereri,49.1,6.62988
M.nattereri,49.29135,6.23064
M.nattereri,48.11938,6.29345
M.nattereri,49.1,6.62988
M.nattereri,49.189809999999994,6.63618
M.nattereri,49.1,6.62988
M.nattereri,48.11157,6.561960000000001
M.nattereri,48.11157,6.561960000000001
M.nattereri,47.93177,6.54988
M.nattereri,47.93177,6.54988
M.nattereri,49.40562,5.13523
M.nattereri,48.11157,6.561960000000001
M.nattereri,48.98761,7.30605
M.nattereri,48.12305,6.15917
M.nattereri,48.2872,6.70879
M.nattereri,49.40562,5.13523
M.nattereri,48.11157,6.561960000000001
M.nattereri,48.20545,6.43356
M.nattereri,49.11528,6.08258
M.nattereri,49.11528,6.08258
M.nattereri,48.59663,5.1022300000000005
M.nattereri,49.02543,6.07724
M.nattereri,48.59663,5.1022300000000005
M.nattereri,49.11528,6.08258
M.nattereri,49.20512,6.08793
M.nattereri,48.57609,6.05083
M.nattereri,48.94833,5.5262199999999995
M.nattereri,49.47803,5.96628
M.nattereri,49.47803,5.96628
M.nattereri,49.20855,5.950819999999999
M.nattereri,48.84913,5.93046
M.nattereri,49.48745,5.55269
M.nattereri,48.84913,5.93046
M.nattereri,48.66938,5.920380000000001
M.nattereri,49.58011,5.41902
M.nattereri,48.84913,5.93046
M.nattereri,48.57949,5.915369999999999
M.nattereri,48.75926,5.92541
M.nattereri,49.17669,7.04714
M.nattereri,49.22074,5.40221
M.nattereri,49.22074,5.40221
M.nattereri,48.66938,5.920380000000001
M.nattereri,48.59154,5.37334
M.nattereri,49.07241,7.45016
M.nattereri,49.07241,7.45016
M.nattereri,49.22074,5.40221
M.nattereri,49.07241,7.45016
M.nattereri,49.22074,5.40221
M.nattereri,49.22074,5.40221
M.nattereri,48.45815,6.9917
M.nattereri,48.547990000000006,6.99855
M.nattereri,48.817479999999996,7.01923
M.nattereri,48.193020000000004,6.8369
M.nattereri,49.13837,4.98714
M.nattereri,49.13837,4.98714
M.nattereri,49.39151,5.8235
M.nattereri,49.13837,4.98714
M.nattereri,48.8555,5.6580699999999995
M.nattereri,49.13837,4.98714
M.nattereri,48.8555,5.6580699999999995
M.nattereri,49.37348,6.511340000000001
M.nattereri,49.22824,4.99059
M.nattereri,49.13837,4.98714
M.nattereri,49.22824,4.99059
M.nattereri,49.13837,4.98714
M.nattereri,48.67572,5.64893
M.nattereri,48.31608,5.6308300000000004
M.nattereri,48.8555,5.6580699999999995
M.nattereri,48.7447,6.46903
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.19777,6.3621
M.nattereri,49.19777,6.3621
M.nattereri,49.19777,6.3621
M.nattereri,49.19777,6.3621
M.nattereri,49.19777,6.3621
M.nattereri,48.92827,6.34467
M.nattereri,49.19777,6.3621
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.3774,6.373819999999999
M.nattereri,49.09579,6.76665
M.nattereri,49.09579,6.76665
M.nattereri,48.82632,6.747160000000001
